Archive;Volume;Path;Contenuto Volume;Numero Totale Record Associati;Numero Record Cancellati Logicamente;Campo Tecnico (Esiste Si/No)
cambielli_bollati;1512;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1512;Inesistente;1;0;No
cambielli_bollati;1513;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1513;Inesistente;1;0;No
cambielli_bollati;1514;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1514;Inesistente;1;0;No
cambielli_bollati;1515;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1515;Inesistente;1;0;No
cambielli_bollati;1516;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1516;Inesistente;1;0;No
cambielli_bollati;1517;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1517;Inesistente;1;0;No
cambielli_bollati;1518;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1518;Inesistente;1;0;No
cambielli_bollati;1519;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1519;Inesistente;1;0;No
cambielli_bollati;1520;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1520;Inesistente;1;0;No
cambielli_bollati;1521;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1521;Inesistente;1;0;No
cambielli_bollati;1522;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1522;Inesistente;1;0;No
cambielli_bollati;1523;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1523;Inesistente;1;0;No
cambielli_bollati;1524;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1524;Inesistente;1;0;No
cambielli_bollati;1525;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1525;Inesistente;1;0;No
cambielli_bollati;1526;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1526;Inesistente;1;0;No
cambielli_bollati;1527;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1527;Inesistente;1;0;No
cambielli_bollati;1528;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1528;Inesistente;1;0;No
cambielli_bollati;1529;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1529;Inesistente;1;0;No
cambielli_bollati;1530;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1530;Inesistente;1;0;No
cambielli_bollati;1531;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1531;Inesistente;1;0;No
cambielli_bollati;1532;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1532;Inesistente;1;0;No
cambielli_bollati;1533;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1533;Inesistente;1;0;No
cambielli_bollati;1534;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1534;Inesistente;1;0;No
cambielli_bollati;1535;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1535;Inesistente;1;0;No
cambielli_bollati;1536;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1536;Inesistente;1;0;No
cambielli_bollati;1537;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1537;Inesistente;1;0;No
cambielli_bollati;1538;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1538;Inesistente;1;0;No
cambielli_bollati;1539;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1539;Inesistente;1;0;No
cambielli_bollati;1540;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1540;Inesistente;1;0;No
cambielli_bollati;1541;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1541;Inesistente;1;0;No
cambielli_bollati;1542;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1542;Inesistente;1;0;No
cambielli_bollati;1543;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1543;Inesistente;1;0;No
cambielli_bollati;1544;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1544;Inesistente;1;0;No
cambielli_bollati;1545;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1545;Inesistente;1;0;No
cambielli_bollati;1546;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1546;Inesistente;1;0;No
cambielli_bollati;1547;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1547;Inesistente;1;0;No
cambielli_bollati;1548;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1548;Inesistente;1;0;No
cambielli_bollati;1549;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1549;Inesistente;1;0;No
cambielli_bollati;1550;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1550;Inesistente;1;0;No
cambielli_bollati;1551;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1551;Inesistente;1;0;No
cambielli_bollati;1552;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1552;Inesistente;1;0;No
cambielli_bollati;1553;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1553;Inesistente;1;0;No
cambielli_bollati;1554;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1554;Inesistente;1;0;No
cambielli_bollati;1555;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1555;Inesistente;1;0;No
cambielli_bollati;1556;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1556;Inesistente;1;0;No
cambielli_bollati;1557;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1557;Inesistente;1;0;No
cambielli_bollati;1558;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1558;Inesistente;1;0;No
cambielli_bollati;1559;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1559;Inesistente;1;0;No
cambielli_bollati;1560;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1560;Inesistente;1;0;No
cambielli_bollati;1561;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1561;Inesistente;1;0;No
cambielli_bollati;1562;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1562;Inesistente;1;0;No
cambielli_bollati;1563;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1563;Inesistente;1;0;No
cambielli_bollati;1564;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1564;Inesistente;1;0;No
cambielli_bollati;1565;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1565;Inesistente;1;0;No
cambielli_bollati;1566;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1566;Inesistente;1;0;No
cambielli_bollati;1567;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1567;Inesistente;1;0;No
cambielli_bollati;1568;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1568;Inesistente;1;0;No
cambielli_bollati;1569;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1569;Inesistente;1;0;No
cambielli_bollati;1570;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1570;Inesistente;1;0;No
cambielli_bollati;1571;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1571;Inesistente;1;0;No
cambielli_bollati;1572;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1572;Inesistente;1;0;No
cambielli_bollati;1573;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1573;Inesistente;1;0;No
cambielli_bollati;1574;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1574;Inesistente;1;0;No
cambielli_bollati;1575;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1575;Inesistente;1;0;No
cambielli_bollati;1576;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1576;Inesistente;1;0;No
cambielli_bollati;1577;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1577;Inesistente;1;0;No
cambielli_bollati;1578;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1578;Inesistente;1;0;No
cambielli_bollati;1579;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1579;Inesistente;1;0;No
cambielli_bollati;1580;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1580;Inesistente;1;0;No
cambielli_bollati;1581;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1581;Inesistente;1;0;No
cambielli_bollati;1582;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1582;Inesistente;1;0;No
cambielli_bollati;1583;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1583;Inesistente;1;0;No
cambielli_bollati;1584;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1584;Inesistente;1;0;No
cambielli_bollati;1585;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1585;Inesistente;1;0;No
cambielli_bollati;1586;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1586;Inesistente;1;0;No
cambielli_bollati;1587;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1587;Inesistente;1;0;No
cambielli_bollati;1588;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1588;Inesistente;1;0;No
cambielli_bollati;1589;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1589;Inesistente;1;0;No
cambielli_bollati;1590;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1590;Inesistente;1;0;No
cambielli_bollati;1591;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1591;Inesistente;1;0;No
cambielli_bollati;1592;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1592;Inesistente;1;0;No
cambielli_bollati;1593;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1593;Inesistente;1;0;No
cambielli_bollati;1594;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1594;Inesistente;1;0;No
cambielli_bollati;1595;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1595;Inesistente;1;0;No
cambielli_bollati;1596;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1596;Inesistente;1;0;No
cambielli_bollati;1597;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1597;Inesistente;1;0;No
cambielli_bollati;1598;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1598;Inesistente;1;0;No
cambielli_bollati;1599;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1599;Inesistente;1;0;No
cambielli_bollati;1600;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1600;Inesistente;1;0;No
cambielli_bollati;1601;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1601;Inesistente;1;0;No
cambielli_bollati;1602;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1602;Inesistente;1;0;No
cambielli_bollati;1603;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1603;Inesistente;1;0;No
cambielli_bollati;1604;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1604;Inesistente;1;0;No
cambielli_bollati;1605;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1605;Inesistente;1;0;No
cambielli_bollati;1606;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1606;Inesistente;1;0;No
cambielli_bollati;1607;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1607;Inesistente;1;0;No
cambielli_bollati;1608;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1608;Inesistente;1;0;No
cambielli_bollati;1609;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1609;Inesistente;1;0;No
cambielli_bollati;1610;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1610;Inesistente;1;0;No
cambielli_bollati;1611;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1611;Inesistente;1;0;No
cambielli_bollati;1612;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1612;Inesistente;1;0;No
cambielli_bollati;1613;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1613;Inesistente;1;0;No
cambielli_bollati;1614;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1614;Inesistente;1;0;No
cambielli_bollati;1615;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1615;Inesistente;1;0;No
cambielli_bollati;1616;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1616;Inesistente;1;0;No
cambielli_bollati;1617;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1617;Inesistente;1;0;No
cambielli_bollati;1618;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1618;Inesistente;1;0;No
cambielli_bollati;1619;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1619;Inesistente;1;0;No
cambielli_bollati;1620;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1620;Inesistente;1;0;No
cambielli_bollati;1621;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1621;Inesistente;1;0;No
cambielli_bollati;1622;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1622;Inesistente;1;0;No
cambielli_bollati;1623;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1623;Inesistente;1;0;No
cambielli_bollati;1624;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1624;Inesistente;1;0;No
cambielli_bollati;1625;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1625;Inesistente;1;0;No
cambielli_bollati;1626;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1626;Inesistente;1;0;No
cambielli_bollati;1627;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1627;Inesistente;1;0;No
cambielli_bollati;1628;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1628;Inesistente;1;0;No
cambielli_bollati;1629;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1629;Inesistente;1;0;No
cambielli_bollati;1630;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1630;Inesistente;1;0;No
cambielli_bollati;1631;\\10.0.0.239\Volume-OLD\Cambielli\bollati\1631;Inesistente;1;0;No
carrefour_bolle;13943;\\10.0.0.110\Volume-21\carrefour\bolle\13943;File Tecnico;0;0;Si
carrefour_bolle;15969;\\10.0.0.110\Volume-27\carrefour\bolle\15969;File Tecnico;0;0;Si
carrefour_bolle;17283;\\10.0.0.110\Volume-56\carrefour\bolle\17283;File Tecnico;0;0;Si
carrefour_bolle;18969;\\10.0.0.120\Volume-91\carrefour\bolle\18969;File Tecnico;0;0;Si
carrefour_bolle;19985;\\10.0.0.120\Volume-97\carrefour\bolle\19985;File Tecnico;0;0;Si
carrefour_bolle;20305;\\10.0.0.120\Volume-101\carrefour\bolle\20305;File Tecnico;0;0;Si
carrefour_bolle;21745;\\10.0.0.120\Volume-106\carrefour\bolle\21745;File Tecnico;0;0;Si
carrefour_bolle;22718;\\10.0.0.121\Volume-112\carrefour\bolle\22718;File Tecnico;0;0;Si
carrefour_bolle;23153;\\10.0.0.121\Volume-114\carrefour\bolle\23153;File Tecnico;0;0;Si
carrefour_bolle;23856;\\10.0.0.121\Volume-117\carrefour\bolle\23856;File Tecnico;0;0;Si
carrefour_bolle;25229;\\10.0.0.121\Volume-123\carrefour\bolle\25229;File Tecnico;0;0;Si
carrefour_bolle;26048;\\10.0.0.121\Volume-126\carrefour\bolle\26048;File Tecnico;0;0;Si
carrefour_bolle;27403;\\10.0.0.121\Volume-128\carrefour\bolle\27403;File Tecnico;0;0;Si
carrefour_bolle;28445;\\10.0.0.119\Volume-132\carrefour\bolle\28445;File Tecnico;0;0;Si
carrefour_bolle;29846;\\10.0.0.119\Volume-136\carrefour\bolle\29846;File Tecnico;0;0;Si
carrefour_bolle;30473;\\10.0.0.119\Volume-139\carrefour\bolle\30473;File Tecnico;0;0;Si
carrefour_bolle;30798;\\10.0.0.119\Volume-141\carrefour\bolle\30798;File Tecnico;0;0;Si
carrefour_bolle;30876;\\10.0.0.120\Volume-160\carrefour\bolle\30876;File Tecnico;0;0;Si
Carrefour_BolleFranchising;8150;\\10.0.0.120\Volume-101\carrefour\BolleFranchising\8150;Inesistente;202;0;Si
Carrefour_BolleFranchising;8165;\\10.0.0.120\Volume-101\carrefour\BolleFranchising\8165;Inesistente;202;0;Si
Carrefour_BolleFranchising;9080;\\10.0.0.120\Volume-103\carrefour\BolleFranchising\9080;Inesistente;283;0;Si
Carrefour_BolleFranchising;9365;\\10.0.0.120\Volume-106\carrefour\BolleFranchising\9365;Inesistente;11;0;Si
Carrefour_BolleFranchising;9622;\\10.0.0.120\Volume-106\carrefour\BolleFranchising\9622;Inesistente;256;0;Si
Carrefour_BolleFranchising;13941;\\10.0.0.121\Volume-126\carrefour\BolleFranchising\13941;Inesistente;0;0;Si
Carrefour_FA_GiftFranchising;100;\\10.0.0.121\Volume-123\carrefour\FA_GiftFranchising\100;File Tecnico;0;0;Si
Carrefour_FA_GiftFranchising;101;\\10.0.0.121\Volume-123\Carrefour\FA_GiftFranchising\101;Inesistente;0;0;Si
Carrefour_FA_GiftFranchising;102;\\10.0.0.121\Volume-123\Carrefour\FA_GiftFranchising\102;Inesistente;0;0;Si
carrefour_ft_attive;39008;\\10.0.0.121\Volume-126\Carrefour\Ft_Attive\39008;Inesistente;19;0;Si
carrefour_ft_attive;39009;\\10.0.0.121\Volume-126\Carrefour\Ft_Attive\39009;Inesistente;19;0;Si
carrefour_ft_attive;39010;\\10.0.0.121\Volume-126\Carrefour\Ft_Attive\39010;Inesistente;18;0;Si
carrefour_ft_attive;52660;\\10.0.0.122\Volume-179\Carrefour\Ft_Attive\52660;Vuoto;2;0;Si
carrefour_ft_attive_PA;1;\\10.0.0.111\Volume-39\Carrefour\Ft_Attive_PA\01;Vuoto;0;0;Si
carrefour_ft_attive_PA;2668;\\10.0.0.121\Volume-123\carrefour\Ft_Attive_PA\2668;Inesistente;0;0;Si
carrefour_ft_attive_PA;2819;\\10.0.0.121\Volume-126\carrefour\Ft_Attive_PA\2819;File Tecnico;0;0;Si
carrefour_ft_attive_PA;3036;\\10.0.0.121\Volume-128\carrefour\Ft_Attive_PA\3036;File Tecnico;0;0;Si
carrefour_ft_attive_PA;3204;\\10.0.0.119\Volume-132\carrefour\Ft_Attive_PA\3204;File Tecnico;0;0;Si
carrefour_ft_attive_PA;3450;\\10.0.0.119\Volume-136\carrefour\Ft_Attive_PA\3450;File Tecnico;0;0;Si
carrefour_ft_attive_PA;3582;\\10.0.0.119\Volume-139\carrefour\Ft_Attive_PA\3852;Inesistente;0;0;Si
carrefour_ft_attive_PA;3822;\\10.0.0.119\Volume-141\carrefour\Ft_Attive_PA\3822;File Tecnico;0;0;Si
carrefour_ft_attive_PA;4194;\\10.0.0.119\Volume-144\carrefour\Ft_Attive_PA\4194;File Tecnico;0;0;Si
carrefour_ft_attive_PA;4371;\\10.0.0.119\Volume-147\carrefour\Ft_Attive_PA\4371;File Tecnico;0;0;Si
carrefour_ft_attive_PA;4426;\\10.0.0.122\Volume-179\carrefour\Ft_Attive_PA\4426;File Tecnico;0;0;Si
Carrefour_messaggi;20439;\\10.0.0.121\Volume-123\carrefour\messaggi\20439;File Tecnico;0;0;Si
Carrefour_messaggi;27258;\\10.0.0.121\Volume-126\carrefour\messaggi\27258;File Tecnico;0;0;Si
Carrefour_messaggi;32402;\\10.0.0.121\Volume-128\carrefour\messaggi\32402;File Tecnico;0;0;Si
Carrefour_messaggi;36195;\\10.0.0.119\Volume-132\carrefour\messaggi\36195;File Tecnico;0;0;Si
Carrefour_messaggi;38927;\\10.0.0.119\Volume-136\carrefour\messaggi\38927;File Tecnico;0;0;Si
Carrefour_messaggi;40852;\\10.0.0.119\Volume-139\carrefour\messaggi\40852;File Tecnico;0;0;Si
Carrefour_messaggi;42361;\\10.0.0.119\Volume-141\carrefour\messaggi\42361;File Tecnico;0;0;Si
Carrefour_messaggi;46711;\\10.0.0.119\Volume-144\carrefour\messaggi\46711;File Tecnico;0;0;Si
Carrefour_messaggi;51002;\\10.0.0.119\Volume-147\carrefour\messaggi\51002;File Tecnico;0;0;Si
Carrefour_messaggi;54235;\\10.0.0.119\Volume-150\carrefour\messaggi\54235;File Tecnico;0;0;Si
Carrefour_messaggi;55470;\\10.0.0.120\Volume-152\carrefour\messaggi\55470;File Tecnico;0;0;Si
Carrefour_messaggi;56361;\\10.0.0.120\Volume-155\carrefour\messaggi\56361;File Tecnico;0;0;Si
Carrefour_messaggi;58954;\\10.0.0.120\Volume-160\carrefour\messaggi\58954;File Tecnico;0;0;Si
Carrefour_messaggi;60013;\\10.0.0.122\Volume-162\carrefour\messaggi\60013;File Tecnico;0;0;Si
Carrefour_messaggi;64100;\\10.0.0.122\Volume-166\carrefour\messaggi\64100;File Tecnico;0;0;Si
Carrefour_messaggi;69947;\\10.0.0.122\Volume-169\carrefour\messaggi\69947;File Tecnico;0;0;Si
Carrefour_messaggi;73016;\\10.0.0.122\Volume-172\carrefour\messaggi\73016;File Tecnico;0;0;Si
Carrefour_messaggi;75211;\\10.0.0.122\Volume-174\carrefour\messaggi\75211;File Tecnico;0;0;Si
Carrefour_messaggi;77902;\\10.0.0.122\Volume-177\carrefour\messaggi\77902;File Tecnico;0;0;Si
Carrefour_messaggi;80648;\\10.0.0.122\Volume-179\carrefour\messaggi\80648;File Tecnico;0;0;Si
Carrefour_messaggi;83253;\\10.0.0.122\Volume-181\carrefour\messaggi\83253;File Tecnico;0;0;Si
Carrefour_messaggi;85971;\\10.0.0.122\Volume-183\carrefour\messaggi\85971;File Tecnico;0;0;Si
Carrefour_messaggi;87526;\\10.0.0.122\Volume-185\carrefour\messaggi\87526;File Tecnico;0;0;Si
carrefour_personale;1544;\\10.0.0.122\Volume-179\carrefour\personale\1544;File Tecnico;0;0;Si
carrefour_personale;10048;\\10.0.0.122\Volume-162\Carrefour\personale\10048;File Tecnico;0;0;Si
carrefour_personale;10110;\\10.0.0.122\Volume-166\Carrefour\personale\10110;File Tecnico;0;0;Si
carrefour_personale;10138;\\10.0.0.122\Volume-174\Carrefour\personale\10138;File Tecnico;0;0;Si
carrefour_personale;10256;\\10.0.0.122\Volume-177\Carrefour\personale\10256;File Tecnico;0;0;Si
carrefour_personale;10308;\\10.0.0.122\Volume-183\Carrefour\personale\10308;File Tecnico;0;0;Si
carrefour_personale;10335;\\10.0.0.122\Volume-185\Carrefour\personale\10335;File Tecnico;0;0;Si
CDI_CartellePersonale;2;\\10.0.0.110\Volume-19\cdi\CartellePersonale\2;Vuoto;0;0;Si
CDI_CartellePersonale;100;\\10.0.0.110\Volume-19\cdi\CartellePersonale\100;File Tecnico;0;0;Si
CDI_CartellePersonale;938;\\10.0.0.121\Volume-123\cdi\CartellePersonale\938;File Tecnico;0;0;Si
CDI_CartellePersonale;941;\\10.0.0.121\Volume-126\cdi\CartellePersonale\941;File Tecnico;0;0;Si
CDI_CartellePersonale;947;\\10.0.0.121\Volume-128\cdi\CartellePersonale\947;File Tecnico;0;0;Si
CDI_CartellePersonale;962;\\10.0.0.119\Volume-132\cdi\CartellePersonale\962;File Tecnico;0;0;Si
CDI_CartellePersonale;1003;\\10.0.0.119\Volume-139\cdi\CartellePersonale\1003;File Tecnico;0;0;Si
CDI_CartellePersonale;1025;\\10.0.0.119\Volume-141\cdi\CartellePersonale\1025;File Tecnico;0;0;Si
CDI_CartellePersonale;1040;\\10.0.0.119\Volume-144\cdi\CartellePersonale\1040;File Tecnico;0;0;Si
CDI_CartellePersonale;1069;\\10.0.0.119\Volume-150\cdi\CartellePersonale\1069;File Tecnico;0;0;Si
CDI_CartellePersonale;1086;\\10.0.0.120\Volume-152\cdi\CartellePersonale\1086;File Tecnico;0;0;Si
CDI_CartellePersonale;1117;\\10.0.0.120\Volume-155\cdi\CartellePersonale\1117;File Tecnico;0;0;Si
CDI_CartellePersonale;1130;\\10.0.0.120\Volume-160\cdi\CartellePersonale\1130;File Tecnico;0;0;Si
CDI_CartellePersonale;1132;\\10.0.0.122\Volume-162\cdi\CartellePersonale\1132;File Tecnico;0;0;Si
CDI_CartellePersonale;1168;\\10.0.0.122\Volume-174\cdi\CartellePersonale\1168;File Tecnico;0;0;Si
CDI_CartellePersonale;1217;\\10.0.0.122\Volume-177\cdi\CartellePersonale\1217;File Tecnico;0;0;Si
CDI_CartellePersonale;1285;\\10.0.0.122\Volume-179\cdi\CartellePersonale\1285;File Tecnico;0;0;Si
CDI_CartellePersonale;1293;\\10.0.0.122\Volume-183\cdi\CartellePersonale\1293;File Tecnico;0;0;Si
CDI_CartellePersonale;1305;\\10.0.0.122\Volume-185\cdi\CartellePersonale\1305;File Tecnico;0;0;Si
CDI_Fondi;2909;\\10.0.0.121\Volume-123\cdi\fondi\2909;File Tecnico;0;0;Si
CDI_Fondi;3159;\\10.0.0.121\Volume-126\cdi\fondi\3159;File Tecnico;0;0;Si
CDI_Fondi;3543;\\10.0.0.121\Volume-128\cdi\fondi\3543;File Tecnico;0;0;Si
CDI_Fondi;3831;\\10.0.0.119\Volume-132\cdi\fondi\3831;File Tecnico;0;0;Si
CDI_Fondi;4218;\\10.0.0.119\Volume-136\cdi\fondi\4218;File Tecnico;0;0;Si
CDI_Fondi;4460;\\10.0.0.119\Volume-139\cdi\fondi\4460;File Tecnico;0;0;Si
CDI_Fondi;4665;\\10.0.0.119\Volume-141\cdi\fondi\4665;File Tecnico;0;0;Si
CDI_Fondi;5066;\\10.0.0.119\Volume-144\cdi\fondi\5066;File Tecnico;0;0;Si
CDI_Fondi;5484;\\10.0.0.119\Volume-147\cdi\fondi\5484;File Tecnico;0;0;Si
CDI_Fondi;5711;\\10.0.0.119\Volume-150\cdi\fondi\5711;File Tecnico;0;0;Si
CDI_Fondi;6018;\\10.0.0.120\Volume-152\cdi\fondi\6018;File Tecnico;0;0;Si
CDI_Fondi;6312;\\10.0.0.120\Volume-155\cdi\fondi\6312;File Tecnico;0;0;Si
CDI_Fondi;6655;\\10.0.0.120\Volume-160\cdi\fondi\6655;File Tecnico;0;0;Si
CDI_Fondi;6873;\\10.0.0.122\Volume-162\cdi\fondi\6873;File Tecnico;0;0;Si
CDI_Fondi;7269;\\10.0.0.122\Volume-166\cdi\fondi\7269;File Tecnico;0;0;Si
CDI_Fondi;7762;\\10.0.0.122\Volume-169\cdi\fondi\7762;File Tecnico;0;0;Si
CDI_Fondi;8066;\\10.0.0.122\Volume-172\cdi\fondi\8066;File Tecnico;0;0;Si
CDI_Fondi;8269;\\10.0.0.122\Volume-174\cdi\fondi\8269;File Tecnico;0;0;Si
CDI_Fondi;8590;\\10.0.0.122\Volume-177\cdi\fondi\8590;File Tecnico;0;0;Si
CDI_Fondi;8948;\\10.0.0.122\Volume-179\cdi\fondi\8948;File Tecnico;0;0;Si
CDI_Fondi;9243;\\10.0.0.122\Volume-181\cdi\fondi\9243;File Tecnico;0;0;Si
CDI_Fondi;9612;\\10.0.0.122\Volume-183\cdi\fondi\9612;File Tecnico;0;0;Si
CDI_Fondi;9850;\\10.0.0.122\Volume-185\cdi\fondi\9850;File Tecnico;0;0;Si
CDI_MedicinaDelLavoro;159;\\10.0.0.119\Volume-141\cdi\MedicinaDelLavoro\159;File Tecnico;0;0;Si
ciesseti_archivio;316;\\10.0.0.239\Volume-OLD\ciesseti\archivio\316;Inesistente;1;0;No
ciesseti_archivio;3733;\\10.0.0.239\Volume-OLD\ciesseti\archivio\3733;Inesistente;7;0;No
ciesseti_archivio;4134;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4134;Inesistente;8;0;No
ciesseti_archivio;4156;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4156;Inesistente;3;0;No
ciesseti_archivio;4164;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4164;Inesistente;2;0;No
ciesseti_archivio;4253;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4253;Inesistente;1;0;No
ciesseti_archivio;4871;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4871;Inesistente;0;0;No
ciesseti_archivio;4873;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4873;Inesistente;89;0;No
ciesseti_archivio;4918;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4918;Inesistente;0;0;No
ciesseti_archivio;4933;\\10.0.0.239\Volume-OLD\ciesseti\archivio\4933;Inesistente;16;0;No
ciesseti_archivio;5412;\\10.0.0.239\Volume-OLD\ciesseti\archivio\5412;Inesistente;1;0;No
ciesseti_archivio;5555;\\10.0.0.239\Volume-OLD\ciesseti\archivio\5555;Inesistente;113;0;No
ciesseti_archivio;5565;\\10.0.0.239\Volume-OLD\ciesseti\archivio\5565;Inesistente;3;0;No
